"Status Code/Type"	"Row Name"	"Run #"	CS_1	CS_10	CS_11	CS_12	CS_2	CS_3	CS_4	CS_5	CS_6	CS_7	CS_8	CS_9	IB_1	IB_10	IB_11	IB_12	IB_2	IB_3	IB_4	IB_5	IB_6	IB_7	IB_8	IB_9	IC_1	IC_10	IC_11	IC_12	IC_2	IC_3	IC_4	IC_5	IC_6	IC_7	IC_8	IC_9	ID_1	ID_10	ID_11	ID_12	ID_2	ID_3	ID_4	ID_5	ID_6	ID_7	ID_8	ID_9	IF_1	IF_10	IF_11	IF_12	IF_2	IF_3	IF_4	IF_5	IF_6	IF_7	IF_8	IF_9	M_CS_1	M_CS_10	M_CS_11	M_CS_12	M_CS_2	M_CS_3	M_CS_4	M_CS_5	M_CS_6	M_CS_7	M_CS_8	M_CS_9	M_IB_1	M_IB_10	M_IB_11	M_IB_12	M_IB_2	M_IB_3	M_IB_4	M_IB_5	M_IB_6	M_IB_7	M_IB_8	M_IB_9	M_IC_1	M_IC_10	M_IC_11	M_IC_12	M_IC_2	M_IC_3	M_IC_4	M_IC_5	M_IC_6	M_IC_7	M_IC_8	M_IC_9	M_ID_1	M_ID_10	M_ID_11	M_ID_12	M_ID_2	M_ID_3	M_ID_4	M_ID_5	M_ID_6	M_ID_7	M_ID_8	M_ID_9	M_IF_1	M_IF_10	M_IF_12	M_IF_2	M_IF_3	M_IF_4	M_IF_5	M_IF_6	M_IF_7	M_IF_8	M_IF_9	M_OB_1	M_OB_10	M_OB_11	M_OB_12	M_OB_2	M_OB_3	M_OB_4	M_OB_5	M_OB_6	M_OB_7	M_OB_8	M_OB_9	M_OC_1	M_OC_10	M_OC_11	M_OC_12	M_OC_2	M_OC_3	M_OC_4	M_OC_5	M_OC_6	M_OC_7	M_OC_8	M_OC_9	M_OD_1	M_OD_10	M_OD_11	M_OD_12	M_OD_2	M_OD_3	M_OD_4	M_OD_5	M_OD_6	M_OD_7	M_OD_8	M_OD_9	M_OF_1	M_OF_10	M_OF_11	M_OF_12	M_OF_2	M_OF_3	M_OF_4	M_OF_5	M_OF_6	M_OF_7	M_OF_8	M_OF_9	n_CS	n_IB	n_IC	n_ID	n_IF	n_OB	n_OC	n_OD	n_OF	OB_1	OB_10	OB_11	OB_12	OB_2	OB_3	OB_4	OB_5	OB_6	OB_7	OB_8	OB_9	OC_1	OC_10	OC_11	OC_12	OC_2	OC_3	OC_4	OC_5	OC_6	OC_7	OC_8	OC_9	OD_1	OD_10	OD_11	OD_12	OD_2	OD_3	OD_4	OD_5	OD_6	OD_7	OD_8	OD_9	OF_1	OF_10	OF_11	OF_12	OF_2	OF_3	OF_4	OF_5	OF_6	OF_7	OF_8	OF_9	Braking__U__mag__max	Camber_Gain_2g_Braking	HEX_areal	HEX_mass	Mass_total	Tot_Strain	U_flange_Braking	U_flange_Bump_Braking	U_flange_Bump_Cornering	U_flange_Cornering	UD__mass	UD_areal	"Design Feasibility"	"Objective and Penalty"	"Objective Function"	"Penalty Function"
OK	Optimization1[1]/Subflow[1525]	1525	45	75	45	-30	75	75	-30	45	0	60	-60	-60	45	15	45	15	75	30	-30	-60	15	-60	75	30	45	75	0	-30	-30	0	75	15	15	-30	-60	45	45	-30	-30	-30	45	15	15	60	-60	75	75	0	45	15	-60	-30	-60	-60	-30	75	45	75	-60	-30	1	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	7	8	7	6	4	6	45	45	-60	-60	75	75	75	45	60	30	45	75	45	45	-60	45	-30	75	75	-60	-30	30	45	-30	45	-30	15	75	75	-60	45	-30	75	75	45	60	45	45	45	-60	45	75	30	45	-60	60	45	-30	1.19211	0.0983179244601	0.59783625	478.269	517.929	15768.076416	1.19034937274	1.43064464777	2.01723670102	1.69316590996	39.66	0.2644	1	3214506178.0839176	15768.076416	3214490410.0075016
OK	Optimization1[1]/Subflow[1526]	1526	45	60	45	-30	75	60	-60	45	-60	0	-60	-60	45	15	45	75	75	75	15	-30	15	-60	45	0	45	75	0	-30	-60	30	75	-60	15	-30	-60	75	45	-30	-30	-30	75	15	45	75	-60	15	75	0	45	-30	-60	-30	-60	-60	15	60	75	45	-60	-60	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	8	8	7	6	8	6	4	6	45	45	-60	15	45	45	75	45	60	30	75	75	45	75	-30	45	-30	75	45	-60	-30	75	15	-30	45	-60	75	75	75	-30	75	-30	75	45	45	30	45	45	15	15	45	75	30	45	0	60	45	-30	1.17748	0.0832964974379	0.56574375	452.595	492.255	15592.3609619	1.17635805297	1.42998247283	2.24421722308	1.91884715676	39.66	0.2644	1	599865843.8134602	15592.3609619	599850251.4524983
OK	Optimization1[1]/Subflow[1527]	1527	45	30	75	-30	75	60	-30	45	-60	30	-30	15	45	45	15	45	75	75	15	-60	15	-60	75	0	45	45	0	-30	-60	0	75	-60	15	-30	-30	45	45	15	-30	-30	75	15	15	60	-60	45	75	0	45	15	-60	-30	-30	-60	-60	60	75	45	-60	-60	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	9	8	8	8	6	7	6	4	5	45	75	-60	-30	75	15	45	45	75	-60	75	75	45	45	-30	45	15	60	45	-60	-60	60	15	-60	45	15	45	15	45	-60	75	15	75	75	45	75	45	15	45	15	45	75	30	15	30	60	45	-30	1.13314	0.0873764666484	0.69972375	559.779	580.734	14499.7004395	1.1331375182	1.36499038721	2.16725259585	1.85549020855	20.955	0.1397	1	65179802069.80467	14499.7004395	65179787570.10423
OK	Optimization1[1]/Subflow[1528]	1528	45	60	75	-30	75	60	-30	45	0	0	-30	-30	45	15	45	15	45	75	-30	-60	15	-60	75	0	45	75	0	-30	-60	0	75	15	-30	-60	-30	15	45	-30	-30	-60	75	15	-30	60	-60	45	75	60	45	15	-60	-60	-60	-60	-30	60	75	45	0	-60	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	8	6	5	6	4	5	45	45	-60	-60	75	45	75	75	75	30	45	75	45	75	-30	45	15	30	45	-60	-60	75	-30	-30	45	-60	75	75	75	-30	45	-30	45	75	45	30	45	15	45	15	15	75	60	75	-60	30	45	-30	1.31699	0.0981248819334	0.61837875	494.703	517.863	16526.3961182	1.31039450566	1.60411144343	2.5486637691	2.17973081484	23.16	0.1544	1	3190884216.737433	16526.3961182	3190867690.341315
OK	Optimization1[1]/Subflow[1529]	1529	45	60	75	-60	75	30	-30	15	-60	60	-60	-60	45	15	15	45	75	60	15	-60	15	0	75	0	45	75	0	-60	-60	0	75	-60	45	-30	-30	15	45	-30	-30	-30	75	-30	45	60	-60	75	75	0	45	45	-60	-30	-60	0	-30	60	45	75	-60	-30	1	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	8	7	6	7	6	4	5	45	45	-60	-30	75	45	75	75	75	0	45	75	45	45	-60	75	45	60	45	-60	-30	60	15	-60	45	-60	45	45	75	-30	45	15	75	75	15	30	45	-30	15	-60	75	75	30	45	0	60	45	-30	1.55252	0.0906529951669	0.48547125	388.377	449.577	17628.0432129	1.54480473862	1.88138782845	2.64620319294	2.25369848818	61.2	0.408	1	25424806931.247414	17628.0432129	25424789303.2042
OK	Optimization1[1]/Subflow[1530]	1530	45	30	75	-30	75	60	-30	75	-60	60	-60	-30	45	15	45	45	75	60	15	-60	15	-60	75	30	45	75	0	-60	-60	-60	75	-60	15	-30	-60	45	45	-30	-60	-60	75	15	15	60	-60	45	75	0	45	15	-60	-60	15	-60	15	75	75	15	-60	-60	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	8	8	7	6	5	6	4	6	45	15	-60	15	75	45	45	45	60	-60	45	75	45	45	15	45	45	60	45	-60	-30	60	15	-30	45	15	45	75	75	-60	75	45	75	75	75	75	45	15	45	-30	45	45	30	-30	0	30	45	-30	1.2002	0.101835394683	0.59334	474.672	508.122	15958.6755371	1.19967086172	1.44208665621	2.0951910042	1.79237099783	33.45	0.223	1	659684798.7232637	15958.6755371	659668840.0477266
OK	Optimization1[1]/Subflow[1532]	1532	45	60	45	-30	75	30	-60	75	-60	30	-60	15	45	15	45	45	75	60	-30	-30	45	-60	75	0	45	75	0	-60	-30	-60	75	-60	-30	-60	-60	15	45	-30	-60	-60	75	-30	15	60	30	15	75	-60	45	15	-60	-30	-60	-60	-30	60	75	75	-60	-60	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	7	8	7	8	4	6	45	45	-60	-30	75	75	45	45	60	0	45	75	45	75	-60	15	45	60	15	-60	-60	75	15	-30	45	-60	45	75	75	-60	45	15	75	75	15	75	45	15	45	-30	75	75	30	45	-60	60	15	15	1.11354	0.0830366723375	0.65624625	524.997	554.007	14351.8266602	1.10887043184	1.34514443547	1.96979150017	1.66251340588	29.01	0.1934	1	29167574845.277996	14351.8266602	29167560493.451336
OK	Optimization1[1]/Subflow[1533]	1533	45	75	75	-30	75	60	-30	45	-60	30	-30	-60	45	45	45	75	45	60	15	-30	45	-60	75	30	45	75	0	-30	-30	0	75	-30	45	-30	-30	45	45	15	-30	-60	75	15	15	30	-60	45	45	0	45	15	-60	-30	-30	-60	-30	75	75	45	-60	-60	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	5	6	7	6	4	6	45	45	-60	-30	75	15	45	15	60	30	45	75	45	45	-30	45	15	60	75	-60	-60	60	15	-60	45	-30	75	75	75	-30	75	45	75	75	45	60	45	45	45	-30	75	75	30	75	-60	30	45	-30	1.33317	0.07269338474	0.61116	488.928	509.523	16221.4205322	1.33313940048	1.6145333149	2.46712469368	2.09717677939	20.595	0.1373	1	906891512.2907338	16221.4205322	906875290.8702016
OK	Optimization1[1]/Subflow[1534]	1534	45	75	75	-30	75	60	-30	15	-60	30	-60	-30	45	-30	45	45	75	75	-30	-60	15	-60	75	-60	45	75	0	-60	-30	30	45	-60	-30	-60	-60	45	45	-30	-30	-30	75	45	15	60	-60	15	75	0	45	-30	0	-60	-60	0	-30	75	75	45	-60	-60	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	8	6	8	6	7	6	4	6	45	45	-60	-30	75	45	75	45	60	-60	45	45	45	45	-60	75	15	60	45	-60	-60	75	15	-30	45	-60	45	75	75	-60	75	45	75	75	45	30	45	15	45	-30	45	45	30	45	30	60	75	-30	1.47387	0.120269401533	0.5282475	422.598	467.388	17822.3005371	1.47110000261	1.78999497546	2.53706379792	2.15498845887	44.79	0.2986	1	10635443267.859823	17822.3005371	10635425445.559286
OK	Optimization1[1]/Subflow[1536]	1536	45	60	75	-30	45	60	-30	45	-60	30	-30	-60	45	15	75	45	75	75	-30	-30	15	0	75	0	45	75	0	-60	-60	0	75	-60	-30	-60	-60	75	45	-30	-30	-60	75	15	15	30	0	75	75	0	45	15	-60	-60	-60	0	-30	60	75	15	-60	-60	1	1	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	7	6	7	8	4	6	45	45	-60	-30	75	45	75	75	75	0	45	75	45	75	-60	15	45	75	75	-60	-30	60	15	-30	45	-30	45	75	75	-30	75	-30	75	75	75	60	45	-30	75	-60	45	75	30	45	0	60	45	-60	1.2304	0.0745011775195	0.55922625	447.381	506.001	15324.4146729	1.22053700041	1.49102866027	2.20019379543	1.87205343781	58.62	0.3908	1	360135336.7273587	15324.4146729	360120012.3126858
OK	Optimization1[1]/Subflow[1537]	1537	45	60	75	-30	75	60	-30	75	0	60	-60	-30	45	15	45	45	75	75	-30	-30	-30	-60	75	0	45	75	30	15	-30	0	75	-60	15	-30	-30	45	45	-30	-30	-60	75	-30	15	60	-60	15	45	0	45	15	-60	-30	-60	-60	-30	75	75	75	-60	-60	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	8	8	8	6	5	6	4	5	45	45	-60	-60	75	15	75	45	60	0	15	75	45	45	-60	45	45	75	45	-60	-60	60	15	-30	45	-60	45	75	75	15	75	-30	75	75	75	60	45	45	45	-30	45	75	30	75	-60	60	45	15	1.32502	0.0919616575159	0.5843475	467.478	494.823	17234.637207	1.32235929307	1.59686879196	2.44440762776	2.07812993329	27.345	0.1823	1	268030524.94682488	17234.637207	268013290.30961788
OK	Optimization1[1]/Subflow[1538]	1538	45	60	75	-30	75	60	-30	45	-60	0	-60	-30	45	45	75	45	75	60	-60	-60	45	-60	75	0	45	75	0	-60	-60	0	75	-30	15	-60	-60	45	45	-30	-30	-60	75	15	45	60	-60	45	45	0	45	15	-60	-30	-60	-60	-60	75	75	75	-60	-60	1	1	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	8	6	8	8	5	6	4	6	45	75	0	-30	75	45	75	45	30	0	15	45	45	45	-60	45	15	30	15	-60	-30	75	15	-30	45	-30	15	75	75	-30	75	-30	45	75	75	30	45	-30	75	-30	15	75	30	45	-60	60	45	-60	1.22517	0.106037557402	0.57453	459.624	520.059	16016.6877441	1.22517423364	1.45627425014	2.03543575074	1.71731118754	60.435	0.4029	1	4023650827.372905	16016.6877441	4023634810.6851606
OK	Optimization1[1]/Subflow[1539]	1539	45	60	75	-60	75	60	-30	15	-60	30	-60	-30	45	-30	75	45	75	60	-30	-30	15	-60	75	30	45	75	30	-30	-60	0	45	-30	15	-60	-30	45	45	15	-30	-30	75	15	15	60	-60	15	75	30	45	-30	-60	-60	-30	-60	-30	60	45	75	-60	-30	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	8	6	8	6	7	6	6	5	45	15	0	-30	45	15	75	45	75	30	75	45	45	45	-30	75	45	60	45	-60	-30	75	45	-60	45	-60	45	75	75	-30	45	45	75	75	75	60	45	-30	15	-60	45	75	60	45	30	30	75	15	1.32953	0.0912510345685	0.5973	477.84	497.895	15998.4830322	1.32824836607	1.62180160327	2.58538084003	2.18770380433	20.055	0.1337	1	44326248.56686736	15998.4830322	44310250.08383516
OK	Optimization1[1]/Subflow[1540]	1540	45	60	75	15	75	60	-60	45	-60	0	-60	-60	45	15	45	15	75	60	-30	-60	15	-60	75	0	45	75	30	-30	-60	0	75	-30	45	-30	-60	75	45	-60	-30	-60	75	15	15	30	-60	45	75	30	45	15	-60	-30	-60	-60	15	75	75	45	-60	-30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	8	8	8	6	5	6	4	5	45	75	-60	-60	75	45	75	45	75	-60	45	45	45	45	-60	15	45	30	45	-60	-60	75	15	15	45	-60	45	75	75	-60	75	-30	75	75	75	60	45	15	45	-60	15	75	30	45	30	60	45	-30	1.1835	0.0872507658891	0.6361575	508.926	527.826	15218.4790039	1.18300163138	1.44435574593	2.23834803616	1.92038594688	18.9	0.126	1	7742877979.948923	15218.4790039	7742862761.469919
OK	Optimization1[1]/Subflow[1541]	1541	45	60	75	-30	75	75	-30	45	-60	30	-60	-60	45	15	45	45	75	75	-60	-60	15	0	45	0	45	75	0	-60	-30	-60	75	15	15	-60	-30	75	45	-30	-30	-60	75	45	45	60	-60	45	75	60	45	15	0	-30	-60	-60	-30	60	75	45	-60	-30	1	1	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	7	8	7	6	4	5	45	45	-60	-30	45	15	75	45	75	-60	45	75	45	75	-60	15	15	60	15	-60	-30	60	15	-60	45	15	45	45	45	-60	45	15	75	75	15	30	45	45	75	-60	75	75	30	45	-60	60	45	-30	1.22298	0.0837460884262	0.605715	484.572	518.112	15062.4173584	1.22298331959	1.46430165751	2.10840737083	1.77421109304	33.54	0.2236	1	3280460502.714197	15062.4173584	3280445440.2968388
OK	Optimization1[1]/Subflow[1542]	1542	45	60	75	-30	75	75	-30	45	-60	0	-60	-60	45	15	75	45	45	75	-60	-60	-30	-60	75	30	45	75	30	-60	-60	0	45	-30	15	-60	-60	45	45	15	15	-30	75	-30	45	30	-60	45	45	0	45	15	0	15	-30	0	-60	60	75	45	-60	-30	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	7	8	8	6	7	8	4	5	45	45	-60	-30	75	75	75	15	60	30	45	45	45	45	-60	15	15	75	75	-60	-30	75	15	-60	45	-30	45	75	45	-30	75	-30	75	75	45	60	45	15	45	-30	45	75	30	15	-60	30	45	-30	1.16746	0.0994886261019	0.614295	491.436	520.656	15053.0371094	1.16740128118	1.40554592733	2.107711362	1.80314755484	29.22	0.1948	1	4266718413.241697	15053.0371094	4266703360.2045875
OK	Optimization1[1]/Subflow[1543]	1543	45	75	75	-60	75	60	-30	45	-60	30	-60	-30	45	15	45	45	75	60	-30	-30	15	0	75	0	45	75	0	-60	-30	0	75	-30	45	-30	-30	45	45	-30	-30	-30	75	-30	45	75	-60	45	75	0	45	45	-60	15	-60	-60	15	60	45	15	0	-60	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	8	6	7	8	7	6	4	8	45	15	-60	-30	45	75	75	45	75	0	75	75	45	45	-30	45	15	60	45	0	-30	75	15	-30	45	-30	45	75	75	-60	45	15	45	45	15	60	45	15	45	-30	45	75	30	45	30	60	75	-30	1.41199	0.0751410746866	0.61417125	491.337	523.182	15799.0447998	1.40417997805	1.67269763138	2.18705254474	1.84020811065	31.845	0.2123	1	5374067039.863598	15799.0447998	5374051240.818798
OK	Optimization1[1]/Subflow[1544]	1544	45	60	75	-60	75	75	-30	45	-60	60	15	-30	45	45	75	45	75	75	-30	-30	15	-60	75	0	45	75	0	-60	-60	-60	75	15	15	-30	-30	45	45	15	-30	-60	45	45	-30	60	-60	45	75	0	45	15	-60	-60	-60	-60	-60	75	75	75	-60	-60	1	1	0	1	1	1	0	0	1	1	0	1	1	0	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	9	8	8	7	6	8	6	4	6	45	75	-60	-30	75	45	75	45	30	0	15	75	45	15	-30	45	-30	60	45	0	-30	60	15	-30	45	-30	45	75	75	-60	75	15	75	75	45	60	45	15	15	-30	45	75	30	75	0	60	45	-30	1.43496	0.0764159305328	0.61578	492.624	545.274	15905.6054688	1.43496463931	1.72566199661	2.55791873327	2.18960818474	52.65	0.351	1	20497366666.410683	15905.6054688	20497350760.805214
OK	Optimization1[1]/Subflow[1545]	1545	45	30	75	-30	45	60	15	45	-60	30	15	-30	45	-30	45	75	75	75	-30	-60	45	-60	75	0	45	75	0	-60	-30	0	75	-60	-60	-60	-30	45	45	-30	-30	-60	75	15	45	60	-60	75	75	0	45	15	0	-30	-30	-60	-60	60	75	45	-60	-60	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	6	8	6	7	6	8	6	4	6	45	45	0	-30	75	15	75	45	75	0	45	75	45	45	-30	45	45	60	15	-60	-30	60	-30	-60	45	-60	45	75	45	-60	75	15	75	75	45	60	45	45	45	-30	45	75	30	45	-60	60	45	-60	1.45192	0.0878220438409	0.58810125	470.481	491.421	16123.6881104	1.45183325338	1.73412300547	2.56204173014	2.17939203919	20.94	0.1396	1	736008533.9779946	16123.6881104	735992410.2898842
OK	Optimization1[1]/Subflow[1546]	1546	45	60	75	-30	75	75	-30	45	0	0	-30	-60	45	15	75	45	75	60	-30	-30	45	-60	75	0	45	75	0	-30	-30	30	75	-30	45	-60	-60	75	45	-60	15	-60	75	15	15	60	-60	45	75	0	45	15	-60	-30	-60	-60	-60	60	75	75	-60	-60	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	7	7	8	8	6	7	6	4	6	45	45	-60	-30	75	45	75	45	75	30	15	45	45	45	-30	45	15	60	15	-60	-60	60	45	-60	45	-60	45	75	75	-30	75	15	75	75	75	60	45	45	45	-30	15	75	0	75	0	60	45	-60	1.38791	0.0690880912353	0.62357625	498.861	527.766	16818.7773438	1.38038266598	1.68521394237	2.61938530037	2.23061283535	28.905	0.1927	1	7709524380.288709	16818.7773438	7709507561.511365
